n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
11959.9863,-14.2641,-0.0591,-11.7772,-0.3746,-16.4269,0.2628,NaN,NaN,1.0,-0.032,0.0028,-0.0268,0.0324,0.0039,-0.0287
11963.9918,-14.2822,-0.0473,-11.812,-0.3746,-16.5176,0.012,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0287
11967.9763,-14.2711,-0.0473,-11.7062,-0.4915,-16.1641,-0.2028,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0286
11971.9947,-14.2822,-0.0177,-11.5897,-0.0936,-16.4633,0.0179,NaN,NaN,1.0,-0.0321,0.0028,-0.0266,0.0324,0.004,-0.0286
11975.9786,-14.2822,-0.0177,-11.7826,-0.4565,-16.3074,-0.0179,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
11980.0301,-14.3003,-0.0414,-11.6889,-0.6846,-16.5285,-0.1195,NaN,NaN,1.0,-0.0321,0.0029,-0.0267,0.0324,0.004,-0.0286
11983.9747,-14.3114,-0.071,-11.8352,-0.5854,-16.4342,-0.0299,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0287
11988.0012,-14.3239,-0.0769,-11.7534,-0.4857,-16.4396,0.1255,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0287
11991.9983,-14.335,-0.0887,-11.7588,-0.5911,-16.4215,0.0418,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0287
11995.9675,-14.3475,-0.1005,-11.7536,-0.3687,-16.4633,-0.0538,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12000.0059,-14.3531,-0.1005,-11.7591,-0.4038,-16.4633,-0.0597,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0286
12003.9814,-14.353,-0.1124,-11.7008,-0.316,-16.4994,-0.1315,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12007.975,-14.3475,-0.1124,-11.712,-0.3043,-16.3798,0.0179,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12012.0271,-14.3531,-0.0946,-11.7188,-0.2809,-16.3381,-0.0478,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12015.9832,-14.3475,-0.1065,-11.7244,-0.2867,-16.2838,-0.1015,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12019.9795,-14.3475,-0.0828,-11.8054,0.0761,-16.2893,-0.1373,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12023.9726,-14.335,-0.0887,-11.6955,-0.7841,-16.2712,-0.0836,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12028.0444,-14.3114,-0.065,-11.7008,-0.2809,-16.1712,0.2028,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.0039,-0.0286
12032.1102,-14.3114,-0.071,-11.6894,-0.4681,-16.4161,0.0,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12035.9773,-14.3058,-0.0532,-11.8122,-0.1171,-16.2476,-0.0716,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12039.9943,-14.2947,-0.065,-11.6545,-0.5207,-16.2838,-0.0478,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12044.0037,-14.2822,-0.0709,-11.689,-0.6612,-16.2728,0.1134,NaN,NaN,1.0,-0.032,0.0028,-0.0268,0.0324,0.0039,-0.0287
12048.011,-14.2766,-0.0473,-11.7357,-0.2107,-16.2909,0.1492,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.0039,-0.0286
12051.9638,-14.2711,-0.0473,-11.7413,-0.2867,-16.3074,0.0597,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.0039,-0.0287
12056.0025,-14.2697,-0.0414,-11.6885,-0.1872,-16.2728,-0.0776,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12059.9811,-14.2641,-0.0473,-11.7647,-0.4214,-16.2185,-0.0716,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12063.9964,-14.2641,-0.0532,-11.7537,-0.2751,-16.2547,0.0358,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12068.0093,-14.2641,-0.0355,-11.7186,-0.4798,-16.213,0.0776,NaN,NaN,1.0,-0.0321,0.0028,-0.0266,0.0324,0.004,-0.0286
12071.9728,-14.2697,-0.0414,-11.7537,-0.2458,-16.2712,-0.0239,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0287
12075.976,-14.2697,-0.0414,-11.7828,-0.3453,-16.3145,-0.1194,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0287
12079.9747,-14.2586,-0.0709,-11.6658,-0.4446,-16.1946,-0.3222,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12083.9751,-14.2641,-0.0709,-11.748,-0.3394,-16.2908,-0.1851,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12087.9872,-14.253,-0.0709,-11.5131,-0.3216,-16.2728,-0.1373,NaN,NaN,1.0,-0.0321,0.0028,-0.0266,0.0324,0.004,-0.0286
12091.9752,-14.253,-0.0828,-11.748,-0.3336,-16.2421,-0.1074,NaN,NaN,1.0,-0.032,0.0028,-0.0266,0.0324,0.004,-0.0286
12096.0328,-14.2475,-0.1005,-11.6545,-0.5148,-16.2964,-0.0716,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0286
12100.0091,-14.2475,-0.1123,-11.7356,-0.3687,-16.242,-0.1671,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12104.0015,-14.2475,-0.0946,-11.7064,-0.2867,-16.2184,0.185,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.0039,-0.0287
12107.9965,-14.2405,-0.1005,-11.6477,-0.5265,-16.2547,0.1015,NaN,NaN,1.0,-0.0321,0.0028,-0.0266,0.0324,0.0039,-0.0286
12111.9925,-14.2586,-0.1005,-11.677,-0.4739,-16.6065,0.0837,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12115.9747,-14.2586,-0.0828,-11.7705,-0.2107,-16.2782,0.191,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12119.9838,-14.2586,-0.065,-11.7121,-0.2223,-16.3074,0.1492,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12124.0998,-14.2711,-0.0355,-11.683,-0.1287,-16.4633,0.006,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12128.1075,-14.2711,-0.0296,-11.6895,-0.3803,-16.3255,0.0119,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12131.9949,-14.2822,-0.0355,-11.7128,-0.5501,-16.3507,-0.0299,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0287
12136.0954,-14.2878,-0.0236,-11.7177,-0.2223,-16.4144,0.0538,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0287
12140.0244,-14.2947,-0.0296,-11.7129,-0.5091,-16.3491,-0.1493,NaN,NaN,1.0,-0.0321,0.0028,-0.0267,0.0324,0.004,-0.0286
12143.9994,-14.2878,-0.0532,-11.619,-0.8073,-16.213,-0.0895,NaN,NaN,1.0,-0.0321,0.0029,-0.0268,0.0324,0.004,-0.0286
12148.0063,-14.2877,-0.065,-11.677,-0.4505,-16.2838,0.0776,NaN,NaN,1.0,-0.0321,0.0028,-0.0268,0.0324,0.004,-0.0286
12151.9923,-14.2641,-0.0828,-11.3205,-0.6194,-16.1279,-0.1014,NaN,NaN,1.0,-0.0321,0.0029,-0.0268,0.0324,0.004,-0.0286
12156.0087,-14.2475,-0.1064,-11.683,-0.825,-16.213,-0.0358,NaN,NaN,1.0,-0.0321,0.0029,-0.0268,0.0324,0.004,-0.0287
12160.0789,-14.2349,-0.1182,-11.6771,-0.4212,-16.106,-0.0119,NaN,NaN,1.0,-0.032,0.0028,-0.0267,0.0324,0.004,-0.0288
12164.108,-14.0987,-0.189,-11.1752,-1.1273,-15.01,-0.4034,NaN,NaN,1.0,-0.0321,0.003,-0.0271,0.0324,0.004,-0.029
12167.9857,-13.2565,-0.2178,-10.5506,-0.6819,-13.3497,-0.1413,NaN,NaN,1.0,-0.032,0.003,-0.0273,0.0323,0.004,-0.0291
12171.9758,-11.4615,-0.2456,-8.882,-0.8293,-11.5953,-0.1345,NaN,NaN,1.0,-0.032,0.003,-0.0276,0.0323,0.0041,-0.0294
12176.0032,-8.3893,-0.249,-6.6384,-1.3499,-8.9633,0.7309,NaN,NaN,1.0,-0.0321,0.0031,-0.0277,0.0323,0.0041,-0.0296
12180.1432,-6.661,-0.1096,-4.9105,-0.4198,-7.0651,2.0384,NaN,NaN,1.0,-0.0321,0.0031,-0.028,0.0323,0.004,-0.0298
12183.9996,-4.4734,-0.0287,-2.8258,0.0402,-4.899,1.2652,NaN,NaN,1.0,-0.0321,0.0031,-0.0286,0.0322,0.0041,-0.0298
12187.9965,-3.0209,0.0689,-0.8996,0.4527,-3.9452,0.8041,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0323,0.0042,-0.0297
12191.9754,-0.8193,0.2636,0.5443,0.6876,-1.1632,1.7367,NaN,NaN,1.0,-0.0321,0.0031,-0.0292,0.0323,0.0042,-0.0299
12195.9966,0.4526,0.3323,2.0173,0.6708,0.0745,0.7621,NaN,NaN,1.0,-0.032,0.0032,-0.0294,0.0323,0.0042,-0.03
12200.0049,2.0171,0.3726,3.9623,0.2642,1.3008,0.3897,NaN,NaN,1.0,-0.0321,0.0032,-0.0297,0.0323,0.0043,-0.0299
12204.0055,3.434,0.2985,5.6645,-0.7485,2.3785,-0.1262,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0324,0.0044,-0.0297
12207.9886,4.7955,0.276,7.0653,-1.1663,3.7325,-0.1952,NaN,NaN,1.0,-0.0321,0.0034,-0.0291,0.0324,0.0044,-0.0294
12212.005,7.1233,-0.947,8.7952,-3.6667,NaN,NaN,NaN,NaN,1.0,-0.0321,0.0036,-0.029,NaN,NaN,NaN
12215.992,7.6722,-0.8499,10.0325,-4.812,6.079,-1.3772,NaN,NaN,1.0,-0.0321,0.0037,-0.029,0.0323,0.0045,-0.0294
12219.9672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN
12223.9929,9.4445,-1.6148,11.0868,-3.1251,NaN,NaN,NaN,NaN,1.0,-0.0321,0.0037,-0.029,NaN,NaN,NaN
12228.084,10.9465,-12.9959,12.5395,-13.0197,NaN,NaN,NaN,NaN,1.0,-0.0322,0.0041,-0.0288,NaN,NaN,NaN
12231.9757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN
12236.0874,11.4149,-14.7409,12.7443,-15.6065,NaN,NaN,NaN,NaN,1.0,-0.0323,0.0045,-0.0284,NaN,NaN,NaN
12239.9952,11.1216,-8.5331,12.081,-9.0905,NaN,NaN,NaN,NaN,1.0,-0.0322,0.0043,-0.0283,NaN,NaN,NaN
12243.9776,10.8474,-3.8063,11.666,-4.9206,NaN,NaN,NaN,NaN,1.0,-0.032,0.0039,-0.0286,NaN,NaN,NaN
12247.9681,10.4281,-13.375,11.2102,-13.291,NaN,NaN,NaN,NaN,1.0,-0.0321,0.0041,-0.0287,NaN,NaN,NaN
12252.0273,8.6671,-2.9628,10.498,-6.8164,6.298,-2.6583,NaN,NaN,1.0,-0.0321,0.0041,-0.0287,0.0323,0.0046,-0.0294
12255.9791,8.7607,-2.6794,10.7131,-4.9859,6.3383,-2.5662,NaN,NaN,1.0,-0.032,0.0038,-0.0288,0.0323,0.0045,-0.0293
12259.9704,8.8818,-2.8601,10.8069,-3.9813,6.7592,-3.0131,NaN,NaN,1.0,-0.032,0.0036,-0.029,0.0323,0.0046,-0.0292
12264.0055,8.8874,-2.982,10.4568,-4.4206,6.8342,-2.3319,NaN,NaN,1.0,-0.032,0.0036,-0.0289,0.0323,0.0045,-0.0292
12267.9801,8.8763,-3.0634,10.4284,-4.5082,6.4939,-2.1629,NaN,NaN,1.0,-0.032,0.0036,-0.0289,0.0323,0.0045,-0.0291
12272.0043,8.8298,-3.1094,10.358,-3.7594,6.5285,-2.2092,NaN,NaN,1.0,-0.032,0.0035,-0.0288,0.0323,0.0045,-0.0291
12276.0019,8.8532,-3.22,10.6384,-4.1371,6.7132,-2.4988,NaN,NaN,1.0,-0.032,0.0035,-0.0288,0.0323,0.0045,-0.0291
12279.9959,8.8757,-3.2374,10.8766,-3.8067,6.7996,-2.5685,NaN,NaN,1.0,-0.032,0.0035,-0.0293,0.0323,0.0045,-0.0291
12284.0736,8.8817,-3.2027,11.2509,-3.326,6.6558,-2.7181,NaN,NaN,1.0,-0.0321,0.0034,-0.0295,0.0323,0.0045,-0.0291
12287.9668,8.8935,-3.2435,11.4664,-4.2306,6.4596,-2.0302,NaN,NaN,1.0,-0.0321,0.0035,-0.0295,0.0323,0.0044,-0.0292
12291.9705,8.9286,-3.2207,11.403,-3.6792,6.7191,-2.1813,NaN,NaN,1.0,-0.0321,0.0035,-0.0296,0.0323,0.0044,-0.0293
12295.9669,9.0215,-3.1576,11.7707,-4.4054,6.5865,-2.1173,NaN,NaN,1.0,-0.0321,0.0035,-0.0295,0.0323,0.0044,-0.0294
12300.0042,9.0908,-3.1,11.7529,-3.9063,6.6616,-2.3024,NaN,NaN,1.0,-0.0321,0.0035,-0.0296,0.0323,0.0044,-0.0293
12304.1362,9.0848,-3.0244,11.3906,-3.2982,6.4767,-2.186,NaN,NaN,1.0,-0.0321,0.0034,-0.0296,0.0324,0.0043,-0.0292
12308.092,9.102,-3.0012,11.3442,-3.327,6.4827,-2.7979,NaN,NaN,1.0,-0.0321,0.0034,-0.0297,0.0323,0.0044,-0.0292
12311.9926,9.1428,-3.0771,11.2975,-5.1838,6.7189,-2.4931,NaN,NaN,1.0,-0.0321,0.0035,-0.0296,0.0323,0.0044,-0.0293
12316.1056,9.1896,-3.2114,11.3844,-5.3495,6.7822,-2.9785,NaN,NaN,1.0,-0.0321,0.0035,-0.0296,0.0323,0.0044,-0.0293
12319.9685,9.2361,-3.0665,11.5779,-3.1188,6.7997,-2.1181,NaN,NaN,1.0,-0.0321,0.0034,-0.0297,0.0323,0.0043,-0.0295
12323.989,9.2706,-2.9969,11.4264,-3.2051,7.0941,-1.7151,NaN,NaN,1.0,-0.0321,0.0034,-0.0297,0.0323,0.0043,-0.0295
12328.067,9.3172,-2.9508,11.5716,-3.1831,7.1925,-2.0102,NaN,NaN,1.0,-0.0321,0.0033,-0.0296,0.0323,0.0043,-0.0295
12331.989,9.3579,-2.9221,11.5841,-3.4764,7.2269,-1.9294,NaN,NaN,1.0,-0.0321,0.0034,-0.0297,0.0322,0.0043,-0.0295
12336.0862,9.3931,-2.9923,11.5667,-4.291,7.2385,-2.3513,NaN,NaN,1.0,-0.0321,0.0034,-0.0297,0.0322,0.0043,-0.0295
12340.0045,9.3923,-2.9804,11.5073,-4.3601,6.9379,-1.8703,NaN,NaN,1.0,-0.0321,0.0034,-0.0296,0.0323,0.0042,-0.0293
12343.988,9.4102,-2.9807,11.5835,-4.2969,7.0656,-1.9345,NaN,NaN,1.0,-0.0321,0.0034,-0.0296,0.0323,0.0042,-0.029
12348.0763,9.4334,-3.0158,11.3905,-4.2763,7.0591,-2.1076,NaN,NaN,1.0,-0.0321,0.0034,-0.0296,0.0323,0.0042,-0.0289
12352.0513,9.4448,-2.8995,11.4842,-2.9363,6.8171,-1.8642,NaN,NaN,1.0,-0.0321,0.0033,-0.0296,0.0323,0.0042,-0.029
12355.9869,9.468,-2.8183,11.514,-3.2119,7.0711,-2.1367,NaN,NaN,1.0,-0.0321,0.0032,-0.0294,0.0323,0.0042,-0.029
12359.9995,9.4743,-2.7429,11.169,-3.4128,7.2211,-2.4148,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0323,0.0043,-0.0292
12364.0344,9.4915,-2.7081,11.4609,-2.7897,7.2324,-2.1258,NaN,NaN,1.0,-0.0321,0.0032,-0.0295,0.0322,0.0042,-0.0292
12368.0011,9.4968,-2.7487,11.478,-3.2171,7.227,-2.5131,NaN,NaN,1.0,-0.0321,0.0032,-0.0293,0.0322,0.0043,-0.0292
12371.9885,9.4912,-2.7429,11.1626,-3.0733,7.4697,-2.1502,NaN,NaN,1.0,-0.0321,0.0032,-0.0293,0.0322,0.0042,-0.0292
12376.0529,9.4799,-2.7429,11.2626,-3.2852,7.2792,-2.1609,NaN,NaN,1.0,-0.0321,0.0032,-0.0294,0.0322,0.0042,-0.0292
12379.9942,9.4795,-2.6788,11.2391,-3.3785,7.4635,-1.7684,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0322,0.0042,-0.0292
12384.1419,9.4853,-2.6556,11.239,-3.3843,7.3656,-2.2248,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0322,0.0042,-0.0292
12387.9914,9.4911,-2.6382,11.2563,-3.1445,7.4752,-2.4682,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0322,0.0042,-0.0291
12391.9983,9.5026,-2.615,11.391,-3.4564,7.3539,-2.2883,NaN,NaN,1.0,-0.0321,0.0033,-0.0293,0.0322,0.0042,-0.0291
12396.0796,9.4977,-2.6384,11.0926,-3.3123,7.2845,-2.0856,NaN,NaN,1.0,-0.0321,0.0033,-0.0294,0.0322,0.0042,-0.0291
12399.9882,9.4797,-2.644,10.9821,-3.1416,7.2963,-2.2996,NaN,NaN,1.0,-0.0321,0.0033,-0.0295,0.0322,0.0042,-0.029
12403.9717,9.48,-2.615,11.0808,-3.049,7.3426,-2.1207,NaN,NaN,1.0,-0.0321,0.0032,-0.0295,0.0322,0.0042,-0.0291
12407.9915,9.4687,-2.615,11.1341,-2.7691,7.2844,-2.2648,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0291
12411.9907,9.4567,-2.5741,11.0231,-2.7446,7.3887,-2.1555,NaN,NaN,1.0,-0.0321,0.0032,-0.0295,0.0322,0.0042,-0.0291
12416.0421,9.4569,-2.5451,11.2096,-2.7463,7.3947,-1.9186,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0292
12419.9749,9.4392,-2.5216,11.0347,-2.7097,7.2499,-2.1953,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0291
12423.9928,9.4337,-2.4984,11.1692,-2.7402,7.377,-2.0572,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0292
12427.9992,9.4394,-2.4868,11.2093,-2.7813,7.4119,-2.4911,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0291
12431.997,9.4218,-2.4517,11.0924,-3.014,7.2677,-1.866,NaN,NaN,1.0,-0.0321,0.0032,-0.0295,0.0322,0.0042,-0.0292
12435.9926,9.4155,-2.4108,11.1692,-2.7402,7.3595,-1.9992,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0322,0.0042,-0.0293
12440.0777,9.4099,-2.3992,11.25,-2.7583,7.0419,-2.2867,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0323,0.0042,-0.029
12443.9878,9.399,-2.3412,11.0466,-2.0612,7.0655,-2.2581,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0323,0.0042,-0.029
12448.0084,9.3756,-2.3178,11.0466,-2.5053,6.9615,-2.0149,NaN,NaN,1.0,-0.0321,0.0032,-0.0296,0.0323,0.0042,-0.029
12452.0703,9.358,-2.2653,11.081,-2.1198,6.9269,-1.9513,NaN,NaN,1.0,-0.0321,0.0032,-0.0297,0.0323,0.0042,-0.029
12456.0015,9.3347,-2.2361,11.0988,-2.1434,6.8631,-2.0895,NaN,NaN,1.0,-0.0321,0.0031,-0.0296,0.0323,0.0042,-0.029
12459.9697,9.3057,-2.2068,11.0637,-2.1898,6.9154,-1.9916,NaN,NaN,1.0,-0.0321,0.0032,-0.0297,0.0323,0.0042,-0.029
12463.9855,9.2878,-2.195,11.0984,-2.0498,6.8807,-2.546,NaN,NaN,1.0,-0.0321,0.0031,-0.0295,0.0323,0.0042,-0.0289
12468.0164,9.2712,-2.1486,11.2683,-1.8348,6.8865,-2.1012,NaN,NaN,1.0,-0.0321,0.0031,-0.0295,0.0323,0.0042,-0.0288
12472.0785,9.2535,-2.1136,11.2625,-1.864,6.846,-2.5111,NaN,NaN,1.0,-0.0321,0.0031,-0.0295,0.0323,0.0042,-0.0288
12476.0364,9.2536,-2.0846,11.3146,-1.8058,6.9901,-2.4136,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0323,0.0042,-0.0288
12480.006,9.2359,-2.0612,11.1511,-1.8983,6.9846,-2.2288,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0323,0.0042,-0.0288
12484.1088,9.2183,-2.0087,10.9817,-1.6519,6.8632,-2.205,NaN,NaN,1.0,-0.0321,0.003,-0.0294,0.0323,0.0042,-0.0288
12488.0838,9.2183,-2.0087,11.2391,-1.8288,6.8286,-2.4532,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0323,0.0042,-0.0287
12491.9834,9.224,-1.9971,11.3505,-1.812,6.8231,-2.4186,NaN,NaN,1.0,-0.0321,0.0031,-0.0293,0.0323,0.0042,-0.0287
12496.0706,9.2306,-1.9973,11.3263,-1.7299,6.8169,-2.3895,NaN,NaN,1.0,-0.0321,0.003,-0.0293,0.0323,0.0042,-0.0288
12499.9846,9.2418,-2.0089,11.3504,-1.8295,6.8806,-2.5575,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0323,0.0042,-0.0287
12503.9775,9.2419,-1.9915,11.1809,-1.6064,6.7709,-2.3374,NaN,NaN,1.0,-0.0321,0.003,-0.0294,0.0323,0.0042,-0.0288
12508.0484,9.2534,-1.9683,11.3266,-1.6656,6.915,-2.3843,NaN,NaN,1.0,-0.0321,0.003,-0.0294,0.0323,0.0042,-0.0288
12511.9889,9.3174,-1.9687,11.6422,-1.252,7.6082,-2.7062,NaN,NaN,1.0,-0.032,0.003,-0.0295,0.0323,0.0042,-0.0286
12516.0514,9.6888,-1.9301,12.8858,-1.3755,8.7425,-2.1917,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0322,0.0042,-0.0287
12519.9933,10.8648,-1.8497,13.8222,-0.8261,9.9569,-1.8153,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0322,0.0042,-0.0287
12523.9885,11.8645,-1.7332,14.5311,-0.7813,10.457,-1.177,NaN,NaN,1.0,-0.0321,0.0031,-0.0294,0.0321,0.0042,-0.0284
12528.059,12.5453,-1.591,15.0755,-0.3442,10.988,-0.9923,NaN,NaN,1.0,-0.0321,0.0031,-0.0293,0.0321,0.0042,-0.0283
12532.0004,12.8326,-1.434,15.3313,-0.2911,10.9824,-0.9865,NaN,NaN,1.0,-0.0321,0.0031,-0.0291,0.0321,0.0042,-0.0281
12536.0663,12.9849,-1.2995,15.373,-0.3328,11.017,-1.0566,NaN,NaN,1.0,-0.0321,0.0031,-0.0291,0.0321,0.0042,-0.028
12540.0058,12.9965,-1.2114,15.2477,-0.4335,10.7545,-1.4815,NaN,NaN,1.0,-0.0321,0.0031,-0.0291,0.0321,0.0042,-0.0279
12543.9945,12.9733,-1.129,14.9038,-0.6878,10.7664,-1.5633,NaN,NaN,1.0,-0.032,0.0031,-0.029,0.0321,0.0043,-0.0278
12548.006,13.0152,-1.0763,15.0462,-0.9256,10.6965,-1.6096,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0321,0.0043,-0.0278
12552.084,13.0433,-1.0116,15.0168,-0.9729,10.7715,-1.4698,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0321,0.0042,-0.0277
12555.9911,13.0908,-0.9412,15.1592,-0.8073,10.8245,-1.4118,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0321,0.0042,-0.0278
12560.0644,13.1439,-0.8767,15.1533,-0.8964,10.7608,-1.0674,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0321,0.0042,-0.0277
12564.0249,13.2093,-0.8475,15.0826,-0.8605,10.9059,-1.0153,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0321,0.0042,-0.0278
12567.99,13.2441,-0.8359,15.1705,-0.7242,10.7309,-0.9214,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12571.9784,13.2329,-0.8417,15.2061,-0.9025,10.6664,-0.6763,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12575.9862,13.2093,-0.8475,15.0396,-0.8009,10.7256,-0.8106,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12579.9806,13.1968,-0.8533,15.2126,-0.5938,10.7487,-0.9915,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0322,0.0041,-0.0278
12583.998,13.1913,-0.8357,15.1536,-0.837,10.6785,-0.8105,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0278
12587.9769,13.197,-0.7945,15.2125,-0.6532,10.6843,-0.7405,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0278
12591.9727,13.2082,-0.7533,15.2012,-0.7363,10.7424,-0.8514,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0277
12595.9897,13.2028,-0.7062,15.2305,-0.6592,10.5384,-0.6644,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0322,0.0041,-0.0278
12599.9608,13.1917,-0.6709,15.1774,-0.7837,10.544,-0.6469,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0278
12603.9803,13.1849,-0.6473,15.1831,-0.7303,10.6261,-0.6063,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12608.0132,13.1906,-0.6238,15.225,-0.6651,10.7316,-0.6707,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0278
12611.9867,13.185,-0.6002,15.2486,-0.6592,10.6083,-0.5363,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0322,0.0041,-0.0279
12616.0102,13.1795,-0.5708,15.1892,-0.4987,10.5443,-0.5245,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0322,0.0041,-0.0278
12620.0293,13.1795,-0.5649,15.1704,-0.7777,10.6317,-0.6354,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12624.0353,13.1796,-0.5532,15.1653,-0.6115,10.7137,-0.6473,NaN,NaN,1.0,-0.0321,0.0031,-0.0289,0.0322,0.0041,-0.0279
12628.0873,13.1796,-0.5296,15.2489,-0.5464,10.6666,-0.5889,NaN,NaN,1.0,-0.0321,0.0031,-0.029,0.0321,0.0041,-0.0278
